config_id,method,trial,params,fitness,head_to_head_score,runtime,memory,bit_string
176,tabu_search,2,"{'numIterations': 16, 'tabuSize': 40}",2.72,2.68,0.03729,21,000001000100010111100
176,tabu_search,3,"{'numIterations': 16, 'tabuSize': 40}",2.72,2.68,0.03681,21,001001111111100001000
176,tabu_search,4,"{'numIterations': 16, 'tabuSize': 40}",2.72,2.68,0.03709,21,010101101100110100000
177,tabu_search,0,"{'numIterations': 32, 'tabuSize': 5}",2.72,2.68,0.07456,21,000001011101010011100
177,tabu_search,1,"{'numIterations': 32, 'tabuSize': 5}",2.72,2.68,0.07386,21,000101001100000010000
177,tabu_search,2,"{'numIterations': 32, 'tabuSize': 5}",2.68,2.64,0.07482,21,011100011110110010000
177,tabu_search,3,"{'numIterations': 32, 'tabuSize': 5}",2.71,2.66,0.07433,21,011101010101001011100
177,tabu_search,4,"{'numIterations': 32, 'tabuSize': 5}",2.72,2.68,0.07469,21,001101011100000010100
178,tabu_search,0,"{'numIterations': 32, 'tabuSize': 10}",2.72,2.68,0.07477,21,001101110110000110000
178,tabu_search,1,"{'numIterations': 32, 'tabuSize': 10}",2.72,2.68,0.07455,21,001001100100011011000
178,tabu_search,2,"{'numIterations': 32, 'tabuSize': 10}",2.72,2.68,0.07422,21,001001000101110111000
178,tabu_search,3,"{'numIterations': 32, 'tabuSize': 10}",2.72,2.68,0.07463,21,001101011110110111000
178,tabu_search,4,"{'numIterations': 32, 'tabuSize': 10}",2.72,2.68,0.07475,21,000001000111100001100
179,tabu_search,0,"{'numIterations': 32, 'tabuSize': 20}",2.72,2.68,0.07496,21,000001111100011011100
179,tabu_search,1,"{'numIterations': 32, 'tabuSize': 20}",2.72,2.68,0.07399,21,001001000100010111100
179,tabu_search,2,"{'numIterations': 32, 'tabuSize': 20}",2.68,2.64,0.07647,21,010101011100111001110
179,tabu_search,3,"{'numIterations': 32, 'tabuSize': 20}",2.72,2.68,0.0755,21,010001000100111001100
179,tabu_search,4,"{'numIterations': 32, 'tabuSize': 20}",2.72,2.68,0.07424,21,011001101101010011000
180,tabu_search,0,"{'numIterations': 32, 'tabuSize': 40}",2.72,2.68,0.07472,21,011101011100010110100
180,tabu_search,1,"{'numIterations': 32, 'tabuSize': 40}",2.72,2.68,0.0745,21,001001011101011001000
180,tabu_search,2,"{'numIterations': 32, 'tabuSize': 40}",2.67,2.62,0.07433,21,011000100110001111100
180,tabu_search,3,"{'numIterations': 32, 'tabuSize': 40}",2.72,2.68,0.07846,21,011101100100010011000
180,tabu_search,4,"{'numIterations': 32, 'tabuSize': 40}",2.72,2.68,0.07942,21,001101011100110001100
181,tabu_search,0,"{'numIterations': 64, 'tabuSize': 5}",2.72,2.68,0.15221,21,011101101110010100000
181,tabu_search,1,"{'numIterations': 64, 'tabuSize': 5}",2.72,2.68,0.15145,21,000101011100000100000
181,tabu_search,2,"{'numIterations': 64, 'tabuSize': 5}",2.72,2.68,0.15122,21,001001011100011111100
181,tabu_search,3,"{'numIterations': 64, 'tabuSize': 5}",2.72,2.68,0.14892,21,010001111111110001100
181,tabu_search,4,"{'numIterations': 64, 'tabuSize': 5}",2.7,2.66,0.15052,21,010101110100010100010
182,tabu_search,0,"{'numIterations': 64, 'tabuSize': 10}",2.72,2.68,0.14906,21,010101010110010011000
182,tabu_search,1,"{'numIterations': 64, 'tabuSize': 10}",2.72,2.68,0.1489,21,011101010110010011000
182,tabu_search,2,"{'numIterations': 64, 'tabuSize': 10}",2.72,2.68,0.1482,21,011101010110000111000
