config_id,method,trial,params,fitness,head_to_head_score,runtime,memory,bit_string
33,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 1, 'cooling': 0.5}",2.04,1.94,0.0026,85,0101111110001110001110010001100010000110011011010000101111010000010010101010010011110
33,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 1, 'cooling': 0.5}",2.1,2.11,0.00261,85,1110001000101001011011000100010001110111011001110101001000001110011010110011011011101
34,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 1, 'cooling': 0.9}",2.56,2.5,0.01374,85,0010001000001010000100111011001011111111000100111111001101100000101100110000101111100
34,simulated_annealing,1,"{'numRestarts': 5, 'temperature': 1, 'cooling': 0.9}",2.3,2.43,0.01385,85,0000000100111000111011010011111001010111100111101100001101010000011011011000001000001
34,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 1, 'cooling': 0.9}",2.24,2.16,0.01388,85,0001110000010100011000100000100011000100010001011001010110101111110111000100010100000
34,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 1, 'cooling': 0.9}",2.2,2.17,0.01394,85,0011000111011111010011100011011011001110001111110110110111011001000011001011100001000
34,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 1, 'cooling': 0.9}",2.72,2.68,0.01376,85,0101000111000111110101010001110100101100000010100000111010101110101001111100000010100
35,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 1, 'cooling': 0.99}",2.69,2.64,0.15295,85,0101011100010011101001011010111111000101001101010011100010111111110101110011011001000
35,simulated_annealing,1,"{'numRestarts': 5, 'temperature': 1, 'cooling': 0.99}",2.72,2.68,0.14707,85,0010011110010001011001001100011111011001101111000100101000010000011000000000101111000
35,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 1, 'cooling': 0.99}",2.66,2.61,0.15387,85,0111011001000010101101110101100000011110000001111111001001100110101011100000111110100
35,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 1, 'cooling': 0.99}",2.7,2.66,0.14777,85,0100010000001111011101000001010000011000000001111011110010101101000000100011001111100
35,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 1, 'cooling': 0.99}",2.66,2.61,0.14724,85,0010001011010111000000000111100001101111010000100110001001000111110111010000011101000
36,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 1, 'cooling': 0.995}",2.72,2.68,0.29013,85,0101000111101000011101100100110000100101101000001011010010101110100011100101111010100
36,simulated_annealing,1,"{'numRestarts': 5, 'temperature': 1, 'cooling': 0.995}",2.71,2.67,0.28372,85,0110010110110101101001110111011001010100001001101000001110001000010100010011011000000
36,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 1, 'cooling': 0.995}",2.72,2.68,0.28105,85,0101001101101000100001110111010100111110100110111110001110101110010101110001110001100
36,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 1, 'cooling': 0.995}",2.72,2.68,0.27718,85,0100000100000110011001000101010111001001011111100101001101100010010100100100001001100
36,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 1, 'cooling': 0.995}",2.69,2.64,0.29821,85,0110001101011100010101011111011011011001001111010010001011110011011001000000001010010
37,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 2, 'cooling': 0.5}",2.69,2.65,0.00319,85,0100001000101100011000110000110011000110000011100101010110000110101001000000001010100
